"method","confounding","effect_modification","num_obs","reliability","beta_mxr","beta_ym","mean","sd","lower_pct","upper_pct","p_value","significance","bias"
"gestimation",0.2,0.6,100,0.75,0.204,0,0.102268063402185,0.275142249345948,-0.441115299575865,0.607683847095353,0.710122478488007,FALSE,0.102268063402185
"standard",0.2,0.6,100,0.75,0.204,0,0.71440119170139,0.0945716751105993,0.511557313834368,0.862964131703005,4.21858533724069e-14,TRUE,0.71440119170139
"gestimation",0.2,0.6,100,0.75,0.204,0,-1.0320215441788,0.966911648426852,-2.43077089958095,0.0839591639891574,0.285819234865612,FALSE,-1.0320215441788
"standard",0.2,0.6,100,0.75,0.204,0,0.576568784654042,0.093039172706119,0.333311144996706,0.702524103580187,5.7529739342907e-10,TRUE,0.576568784654042
"gestimation",0.2,0.6,100,0.75,0.204,0,0.039068030225341,0.262703346955448,-0.494837120437545,0.49400483386853,0.881778218236498,FALSE,0.039068030225341
"standard",0.2,0.6,100,0.75,0.204,0,0.630465472521777,0.12956454484933,0.305978177064477,0.873726223517141,1.13859973657711e-06,TRUE,0.630465472521777
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.0780086345200862,0.469228627327618,-0.998516546401281,0.735594070450664,0.867961260378027,FALSE,-0.0780086345200862
"standard",0.2,0.6,100,0.75,0.204,0,0.473294784613141,0.138423939570432,0.195973143120295,0.68525563889555,0.00062812798664808,TRUE,0.473294784613141
"gestimation",0.2,0.6,100,0.75,0.204,0,0.130544143650913,0.292754381784451,-0.51864787980738,0.613290025636239,0.655657231492368,FALSE,0.130544143650913
"standard",0.2,0.6,100,0.75,0.204,0,0.64157753637866,0.0700442584409075,0.488678109997552,0.76542935499343,5.20890258222101e-20,TRUE,0.64157753637866
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.420315008034968,0.933203265609915,-2.31526429793906,1.45812327174968,0.652421846272894,FALSE,-0.420315008034968
"standard",0.2,0.6,100,0.75,0.204,0,0.710389545014759,0.0807143387569207,0.579688067939896,0.879834156726916,1.35263655175039e-18,TRUE,0.710389545014759
"gestimation",0.2,0.6,100,0.75,0.204,0,0.725806079143537,0.252263472669051,0.300266039537608,1.20424054822839,0.00401253393873832,TRUE,0.725806079143537
"standard",0.2,0.6,100,0.75,0.204,0,0.800715401450262,0.0737898760324481,0.670826010531089,0.951224591279942,1.96628695627382e-27,TRUE,0.800715401450262
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.577472703049733,1.55356709351569,-4.27852640391791,2.09895207646243,0.710110562358486,FALSE,-0.577472703049733
"standard",0.2,0.6,100,0.75,0.204,0,0.656296552334739,0.0926739536459656,0.478633709653406,0.832736340300272,1.42314456801593e-12,TRUE,0.656296552334739
"gestimation",0.2,0.6,100,0.75,0.204,0,0.302985588263479,0.282217096192472,-0.281432219680842,0.793381482937245,0.283006265485026,FALSE,0.302985588263479
"standard",0.2,0.6,100,0.75,0.204,0,0.830253869712856,0.0839196151180765,0.706065257823005,0.982346741781602,4.44475837539257e-23,TRUE,0.830253869712856
"gestimation",0.2,0.6,100,0.75,0.204,0,0.706190539815486,0.296205663070352,0.124304590552203,1.30360752594098,0.0171199097340418,TRUE,0.706190539815486
"standard",0.2,0.6,100,0.75,0.204,0,0.732561648779503,0.0979278019130857,0.518833114710623,0.916676248906334,7.3967181107959e-14,TRUE,0.732561648779503
"gestimation",0.2,0.6,100,0.75,0.204,0,0.0508201028677949,0.513251599442304,-1.33073202754911,1.03951254260656,0.921125593445634,FALSE,0.0508201028677949
"standard",0.2,0.6,100,0.75,0.204,0,0.582591490407878,0.108293499009379,0.321232508824645,0.785585611264373,7.4591110406093e-08,TRUE,0.582591490407878
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.290800220630429,0.275234918344681,-0.873635002945353,0.178377211633869,0.290715736572825,FALSE,-0.290800220630429
"standard",0.2,0.6,100,0.75,0.204,0,0.47433853967059,0.124025951488887,0.151020771116737,0.64306504428473,0.000131032222369898,TRUE,0.47433853967059
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.54715372451085,0.606423026070373,-1.35774073045547,0.298155005724632,0.366916592413798,FALSE,-0.54715372451085
"standard",0.2,0.6,100,0.75,0.204,0,0.548630550626276,0.116109859079011,0.329994574600898,0.740388437800696,2.30003553732585e-06,TRUE,0.548630550626276
"gestimation",0.2,0.6,100,0.75,0.204,0,0.411737555896199,0.317363763712976,-0.0905566914822819,1.07587968715889,0.194504635917485,FALSE,0.411737555896199
"standard",0.2,0.6,100,0.75,0.204,0,0.711389069768691,0.103521528408289,0.48210759682373,0.906887006119205,6.3354598050101e-12,TRUE,0.711389069768691
"gestimation",0.2,0.6,100,0.75,0.204,0,0.0837714435780027,0.45576703434392,-1.14386968900637,0.749398980076191,0.854167838424219,FALSE,0.0837714435780027
"standard",0.2,0.6,100,0.75,0.204,0,0.604237902901468,0.0712526675475114,0.441404885755226,0.70572878886051,2.24779195104726e-17,TRUE,0.604237902901468
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.204778201123983,0.747872596802228,-1.49878932944267,0.55983120386909,0.784227344396173,FALSE,-0.204778201123983
"standard",0.2,0.6,100,0.75,0.204,0,0.460627832366184,0.127162504965317,0.201369282981729,0.714717745389873,0.000291932248903314,TRUE,0.460627832366184
"gestimation",0.2,0.6,100,0.75,0.204,0,0.0622311318809706,0.239689430915829,-0.386053129694888,0.528836737050934,0.795147374776504,FALSE,0.0622311318809706
"standard",0.2,0.6,100,0.75,0.204,0,0.572483894173834,0.143321430644353,0.291821244849949,0.817737314064602,6.48568143208531e-05,TRUE,0.572483894173834
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.154080400062199,0.610602536680734,-1.5200822742653,0.844392931959069,0.800777062685424,FALSE,-0.154080400062199
"standard",0.2,0.6,100,0.75,0.204,0,0.539553335334161,0.131367104360437,0.249619231244748,0.743058855028318,4.00453241886104e-05,TRUE,0.539553335334161
"gestimation",0.2,0.6,100,0.75,0.204,0,0.165800696770323,0.306991983496239,-0.408186051343108,0.711856559153092,0.589140815225091,FALSE,0.165800696770323
"standard",0.2,0.6,100,0.75,0.204,0,0.65904532937259,0.0837154209523811,0.48321809679444,0.819272950961244,3.4776720265454e-15,TRUE,0.65904532937259
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.127890370796304,0.436820837405471,-1.19375451769508,0.577936907129489,0.7696938757436,FALSE,-0.127890370796304
"standard",0.2,0.6,100,0.75,0.204,0,0.657825521932223,0.087039131062592,0.46377168081567,0.838348664278215,4.0990111188491e-14,TRUE,0.657825521932223
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.416625159292357,0.518640303787054,-1.81636295540598,0.328589213711761,0.421799794489387,FALSE,-0.416625159292357
"standard",0.2,0.6,100,0.75,0.204,0,0.549102171528762,0.0973039869194324,0.324759869915041,0.692425694295242,1.66955014486851e-08,TRUE,0.549102171528762
"gestimation",0.2,0.6,100,0.75,0.204,0,0.00259218200989633,0.293978894892666,-0.625334575992951,0.48349801116819,0.992964681344106,FALSE,0.00259218200989633
"standard",0.2,0.6,100,0.75,0.204,0,0.683574442149194,0.0825680060334265,0.523584141541978,0.852677279367722,1.24290758045613e-16,TRUE,0.683574442149194
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.173764262381846,1.62828953498046,-3.26890633514511,4.36739879465152,0.915014427124873,FALSE,-0.173764262381846
"standard",0.2,0.6,100,0.75,0.204,0,0.570094514316422,0.120890620860164,0.355568201625701,0.851363854741879,2.40777285605732e-06,TRUE,0.570094514316422
"gestimation",0.2,0.6,100,0.75,0.204,0,0.0706838714949394,0.327066741122973,-0.876362606910968,0.512797271437142,0.828898482470869,FALSE,0.0706838714949394
"standard",0.2,0.6,100,0.75,0.204,0,0.608065702587092,0.0999757025511608,0.436196486135329,0.791570627005082,1.18592772557816e-09,TRUE,0.608065702587092
"gestimation",0.2,0.6,100,0.75,0.204,0,0.0159356839284892,0.36016534489248,-0.770430130742267,0.523365120977482,0.964708739990355,FALSE,0.0159356839284892
"standard",0.2,0.6,100,0.75,0.204,0,0.558130206836365,0.151160737582335,0.239013124820312,0.825167263712979,0.00022223847381325,TRUE,0.558130206836365
"gestimation",0.2,0.6,100,0.75,0.204,0,0.490186775268056,0.255312941346325,-0.00560818547133662,0.965029102804999,0.0548648617930274,FALSE,0.490186775268056
"standard",0.2,0.6,100,0.75,0.204,0,0.53085877343508,0.0844781274303763,0.35923062930005,0.686203649292203,3.30015437742151e-10,TRUE,0.53085877343508
"gestimation",0.2,0.6,100,0.75,0.204,0,0.189775021719071,0.252537512048615,-0.339592580374588,0.606122571275013,0.452368282457476,FALSE,0.189775021719071
"standard",0.2,0.6,100,0.75,0.204,0,0.499354038926352,0.0773192530742433,0.337579306320947,0.648537260687093,1.05857574720896e-10,TRUE,0.499354038926352
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.393042141023305,0.464277165237797,-1.5757323747935,0.280992198758955,0.397236016882453,FALSE,-0.393042141023305
"standard",0.2,0.6,100,0.75,0.204,0,0.643556550650666,0.0889138433814169,0.465645034935743,0.806764344891785,4.55419200160049e-13,TRUE,0.643556550650666
"gestimation",0.2,0.6,100,0.75,0.204,0,0.406425001928999,0.261885921125644,-0.109105930256194,0.873129286262192,0.120682277603496,FALSE,0.406425001928999
"standard",0.2,0.6,100,0.75,0.204,0,0.503617389354395,0.0899972940148007,0.289712088945002,0.66561589386934,2.19458654684908e-08,TRUE,0.503617389354395
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.148825146262409,0.359643998754677,-0.979915773191039,0.378539807359564,0.679011502058292,FALSE,-0.148825146262409
"standard",0.2,0.6,100,0.75,0.204,0,0.456244430170459,0.115474361741881,0.234238342193288,0.665038916246797,7.78106044848115e-05,TRUE,0.456244430170459
"gestimation",0.2,0.6,100,0.75,0.204,0,0.0154633626650318,0.343408585379226,-0.73459197554347,0.57749023080786,0.964084153176182,FALSE,0.0154633626650318
"standard",0.2,0.6,100,0.75,0.204,0,0.432399418811502,0.117051297646528,0.211505243373098,0.643880149465606,0.000220665322030747,TRUE,0.432399418811502
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.184929538583178,0.364032379997459,-0.826896679156226,0.447701546166137,0.611451244240323,FALSE,-0.184929538583178
"standard",0.2,0.6,100,0.75,0.204,0,0.617932117357602,0.109212949812977,0.40608764994021,0.80922264108929,1.53104279104931e-08,TRUE,0.617932117357602
"gestimation",0.2,0.6,100,0.75,0.204,0,0.39601450966628,0.213281519757891,0.0385803153409331,0.728987927600695,0.063344028920419,TRUE,0.39601450966628
"standard",0.2,0.6,100,0.75,0.204,0,0.455514386353159,0.160683575132207,0.06984785746194,0.656676033127225,0.00458467124527808,TRUE,0.455514386353159
"gestimation",0.2,0.6,100,0.75,0.204,0,0.325100648654235,0.315001088566536,-0.462962224438872,0.894258255980923,0.302043081035862,FALSE,0.325100648654235
"standard",0.2,0.6,100,0.75,0.204,0,0.63237320213404,0.122175123878488,0.391033944164588,0.871292857251559,2.26745536074653e-07,TRUE,0.63237320213404
"gestimation",0.2,0.6,100,0.75,0.204,0,0.102479757107894,0.296807273832033,-0.451488335780099,0.597330582316893,0.729888587590903,FALSE,0.102479757107894
"standard",0.2,0.6,100,0.75,0.204,0,0.612668524822461,0.0893113194060709,0.435518404551582,0.7635544194119,6.8899020839789e-12,TRUE,0.612668524822461
"gestimation",0.2,0.6,100,0.75,0.204,0,0.0740969269144605,0.606413135719943,-0.943519826589978,0.840469164687086,0.902749452471487,FALSE,0.0740969269144605
"standard",0.2,0.6,100,0.75,0.204,0,0.424067113385433,0.150395866823004,0.115535848774588,0.645193599370399,0.00480726614410115,TRUE,0.424067113385433
"gestimation",0.2,0.6,100,0.75,0.204,0,0.210171354908248,0.341916957623119,-0.367036045037151,0.825262514410163,0.538762516985881,FALSE,0.210171354908248
"standard",0.2,0.6,100,0.75,0.204,0,0.596569739356552,0.097314933348202,0.403007879482753,0.738619895004669,8.7713498546336e-10,TRUE,0.596569739356552
"gestimation",0.2,0.6,100,0.75,0.204,0,0.236046536166607,0.244826589631534,-0.306830120013953,0.695162430314746,0.334976911907873,FALSE,0.236046536166607
"standard",0.2,0.6,100,0.75,0.204,0,0.543651287642849,0.0831667345438257,0.396711740394106,0.672518596749905,6.28137724135064e-11,TRUE,0.543651287642849
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.0887321316940237,0.348806107131929,-0.688922626205882,0.458697369341432,0.799195723912418,FALSE,-0.0887321316940237
"standard",0.2,0.6,100,0.75,0.204,0,0.603491689508915,0.113384542440667,0.3746322333807,0.813174386967293,1.02338562113437e-07,TRUE,0.603491689508915
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.171554907020359,0.406846231284382,-1.12479101630916,0.396751805040031,0.673265802990277,FALSE,-0.171554907020359
"standard",0.2,0.6,100,0.75,0.204,0,0.554982385597185,0.075170955429738,0.391657413529739,0.675720075795423,1.54835963154298e-13,TRUE,0.554982385597185
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.579319805717366,0.659434289639356,-2.39665586543086,0.131837870011091,0.379666858720895,FALSE,-0.579319805717366
"standard",0.2,0.6,100,0.75,0.204,0,0.682696587801016,0.119397291811754,0.442086611912655,0.923162508446663,1.07876146161316e-08,TRUE,0.682696587801016
"gestimation",0.2,0.6,100,0.75,0.204,0,0.0213345720112696,0.355798784978627,-0.745941817009409,0.613053416594845,0.952185529866494,FALSE,0.0213345720112696
"standard",0.2,0.6,100,0.75,0.204,0,0.592043496575187,0.125029267401889,0.308453303035671,0.795232367921235,2.18796820935192e-06,TRUE,0.592043496575187
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.250054529788377,1.22050689838021,-2.27740494848015,0.676124592839923,0.837667752975,FALSE,-0.250054529788377
"standard",0.2,0.6,100,0.75,0.204,0,0.521041769855505,0.153033129808304,0.267047820810875,0.817795402468292,0.000662211317689163,TRUE,0.521041769855505
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.0491745784863212,0.353544728728426,-0.837410568687825,0.55811613531522,0.889378936011071,FALSE,-0.0491745784863212
"standard",0.2,0.6,100,0.75,0.204,0,0.729462406660739,0.0866269415746267,0.559192631767865,0.889075367003804,3.74133794188504e-17,TRUE,0.729462406660739
"gestimation",0.2,0.6,100,0.75,0.204,0,0.489699138641728,0.805192978303691,-1.36689891169837,2.12414077471015,0.543070673172137,FALSE,0.489699138641728
"standard",0.2,0.6,100,0.75,0.204,0,0.692128393168353,0.0699668853730781,0.56757427364847,0.826868262890381,4.49900915480116e-23,TRUE,0.692128393168353
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.10173079097403,0.602364701940734,-1.74287792569446,0.724897768342092,0.865886538712038,FALSE,-0.10173079097403
"standard",0.2,0.6,100,0.75,0.204,0,0.801710400035884,0.0918718119346213,0.607432036286098,0.991797600147072,2.62902038252381e-18,TRUE,0.801710400035884
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.178924442937297,1.16650736669412,-2.64670155168944,0.778756858838397,0.878094868880387,FALSE,-0.178924442937297
"standard",0.2,0.6,100,0.75,0.204,0,0.65546501814296,0.0867517395585451,0.462522159980502,0.800387804888211,4.168013546575e-14,TRUE,0.65546501814296
"gestimation",0.2,0.6,100,0.75,0.204,0,0.284862858146994,0.304729040809625,-0.324557314045392,0.845678802886744,0.349887741531723,FALSE,0.284862858146994
"standard",0.2,0.6,100,0.75,0.204,0,0.609404297109683,0.102635016927586,0.366776881207891,0.754293168494654,2.89248338875333e-09,TRUE,0.609404297109683
"gestimation",0.2,0.6,100,0.75,0.204,0,0.56514187212234,0.253856915302569,0.097076207676783,1.1310412428474,0.0259993091440834,TRUE,0.56514187212234
"standard",0.2,0.6,100,0.75,0.204,0,0.60926942573329,0.146178697739161,0.379255089936313,0.898681016812479,3.07315158906201e-05,TRUE,0.60926942573329
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.483696517872384,0.873883423809729,-2.8587346990866,0.630060645123544,0.579919480348215,FALSE,-0.483696517872384
"standard",0.2,0.6,100,0.75,0.204,0,0.654747472968335,0.109239350862107,0.438992458959862,0.864200103860754,2.05124522462157e-09,TRUE,0.654747472968335
"gestimation",0.2,0.6,100,0.75,0.204,0,0.0425691970882644,0.427663630130663,-0.8153899374056,0.884589842079851,0.920710348235843,FALSE,0.0425691970882644
"standard",0.2,0.6,100,0.75,0.204,0,0.657920421439856,0.114395296206403,0.430423358271687,0.851594376091364,8.8565509372881e-09,TRUE,0.657920421439856
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.179520572549041,0.952073556461388,-2.28473977269102,1.90098899976579,0.850439675802992,FALSE,-0.179520572549041
"standard",0.2,0.6,100,0.75,0.204,0,0.620946719335564,0.088082401573901,0.438342343813271,0.777400614307041,1.79417895171157e-12,TRUE,0.620946719335564
"gestimation",0.2,0.6,100,0.75,0.204,0,0.0176869379219454,0.2747794428251,-0.577701170628295,0.363005980272515,0.948677398556912,FALSE,0.0176869379219454
"standard",0.2,0.6,100,0.75,0.204,0,0.771635278190104,0.171225804087001,0.424201876336684,1.0484083134217,6.58944593486215e-06,TRUE,0.771635278190104
"gestimation",0.2,0.6,100,0.75,0.204,0,0.286051068534711,0.47509672474471,-0.604126093738385,1.18727240167103,0.547114116414926,FALSE,0.286051068534711
"standard",0.2,0.6,100,0.75,0.204,0,0.480007565197309,0.112483833692585,0.259489669051368,0.683824769331268,1.9781122980982e-05,TRUE,0.480007565197309
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.124635019587772,0.315486578181054,-0.823131627912338,0.418257627759051,0.692801199975791,FALSE,-0.124635019587772
"standard",0.2,0.6,100,0.75,0.204,0,0.832872018371067,0.0650967698180432,0.709146030642407,0.949462764276981,1.76281065832719e-37,TRUE,0.832872018371067
"gestimation",0.2,0.6,100,0.75,0.204,0,0.308800912068041,0.538217426213423,-0.845837690690068,1.22513859442245,0.566138668321384,FALSE,0.308800912068041
"standard",0.2,0.6,100,0.75,0.204,0,0.687815859651235,0.0973778613347073,0.466652675973783,0.865537610956625,1.62512295250165e-12,TRUE,0.687815859651235
"gestimation",0.2,0.6,100,0.75,0.204,0,0.628052702835785,0.371983446876715,-0.320079909101651,1.35935978169169,0.0913366100700044,FALSE,0.628052702835785
"standard",0.2,0.6,100,0.75,0.204,0,0.373253428950708,0.154298841382666,-0.023253779749075,0.602781595201374,0.0155619836951524,FALSE,0.373253428950708
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.0450475414937187,0.199834546477673,-0.398327347765564,0.340450565307005,0.821649292180067,FALSE,-0.0450475414937187
"standard",0.2,0.6,100,0.75,0.204,0,0.602618398057486,0.08044445826943,0.437586373168339,0.743992796884372,6.82928222931795e-14,TRUE,0.602618398057486
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.378069419255254,0.567453023709433,-1.92126533511158,0.502696708613921,0.505246991594949,FALSE,-0.378069419255254
"standard",0.2,0.6,100,0.75,0.204,0,0.58623658136168,0.108698378357206,0.367683840993287,0.767764996700755,6.91979332927754e-08,TRUE,0.58623658136168
"gestimation",0.2,0.6,100,0.75,0.204,0,-0.548649695241578,1.26777067234798,-2.57039299089465,2.35282013030479,0.665183829176276,FALSE,-0.548649695241578
"standard",0.2,0.6,100,0.75,0.204,0,0.619920330908395,0.107464386858339,0.383959572792281,0.785930902539356,7.99271775173307e-09,TRUE,0.619920330908395
"gestimation",0.2,0.6,100,0.75,0.204,0,0.432738069259986,0.196738019744129,0.0687020655161556,0.804511606445051,0.0278377702175942,TRUE,0.432738069259986
"standard",0.2,0.6,100,0.75,0.204,0,0.645273011937698,0.11766372317618,0.419757512120243,0.901475041841312,4.15711765994575e-08,TRUE,0.645273011937698
